language,wals,metric,algorithm,value,run_id
WAPISHANA,wps,del-chars,gzip,1.2470085389397365,0
WAPISHANA,wps,del-chars,gzip,1.2464633495867417,1
WAPISHANA,wps,del-chars,gzip,1.245398932278514,2
WAPISHANA,wps,del-chars,gzip,1.2467418445809122,3
WAPISHANA,wps,del-chars,gzip,1.2462745394212025,4
WAPISHANA,wps,del-chars,gzip,1.247013259193875,5
WAPISHANA,wps,del-chars,gzip,1.2472327510113144,6
WAPISHANA,wps,del-chars,gzip,1.2469731370336978,7
WAPISHANA,wps,del-chars,gzip,1.2454815367259373,8
WAPISHANA,wps,del-chars,gzip,1.2466757610229735,9
YANOMAMI,[guu],del-chars,gzip,1.2363234670765595,0
YANOMAMI,[guu],del-chars,gzip,1.2364347889380323,1
YANOMAMI,[guu],del-chars,gzip,1.2354114841344939,2
YANOMAMI,[guu],del-chars,gzip,1.2354243289646638,3
YANOMAMI,[guu],del-chars,gzip,1.2358824612407249,4
YANOMAMI,[guu],del-chars,gzip,1.2363405935167862,5
YANOMAMI,[guu],del-chars,gzip,1.235584889341788,6
YANOMAMI,[guu],del-chars,gzip,1.2350496880847073,7
YANOMAMI,[guu],del-chars,gzip,1.2366103349503548,8
YANOMAMI,[guu],del-chars,gzip,1.2361843147497185,9
ANCIENT_GREEK,[grc],del-chars,bz2,1.2799241891226343,0
ANCIENT_GREEK,[grc],del-chars,bz2,1.2806497572644762,1
ANCIENT_GREEK,[grc],del-chars,bz2,1.2795020403855626,2
ANCIENT_GREEK,[grc],del-chars,bz2,1.280887215929079,3
ANCIENT_GREEK,[grc],del-chars,bz2,1.282109688313516,4
ANCIENT_GREEK,[grc],del-chars,bz2,1.2816831421937662,5
ANCIENT_GREEK,[grc],del-chars,bz2,1.2797834728769437,6
ANCIENT_GREEK,[grc],del-chars,bz2,1.2805310279321747,7
ANCIENT_GREEK,[grc],del-chars,bz2,1.2811510588897488,8
ANCIENT_GREEK,[grc],del-chars,bz2,1.280218813762049,9
APALAÍ,apl,del-chars,bz2,1.4885594033335918,0
APALAÍ,apl,del-chars,bz2,1.4883103841019591,1
APALAÍ,apl,del-chars,bz2,1.4886206375708786,2
APALAÍ,apl,del-chars,bz2,1.4882001624748429,3
APALAÍ,apl,del-chars,bz2,1.488726776915509,4
APALAÍ,apl,del-chars,bz2,1.4879225672658096,5
APALAÍ,apl,del-chars,bz2,1.488710447785566,6
APALAÍ,apl,del-chars,bz2,1.4892819673335755,7
APALAÍ,apl,del-chars,bz2,1.4893391192883765,8
APALAÍ,apl,del-chars,bz2,1.487877662158466,9
APURINÃ,apu,del-chars,bz2,1.494910742248669,0
APURINÃ,apu,del-chars,bz2,1.4963942505810408,1
APURINÃ,apu,del-chars,bz2,1.4960439777803418,2
APURINÃ,apu,del-chars,bz2,1.4952898610447196,3
APURINÃ,apu,del-chars,bz2,1.4957266718314735,4
APURINÃ,apu,del-chars,bz2,1.494951950813457,5
APURINÃ,apu,del-chars,bz2,1.4955041455816176,6
APURINÃ,apu,del-chars,bz2,1.4961222740534392,7
APURINÃ,apu,del-chars,bz2,1.495104422503173,8
APURINÃ,apu,del-chars,bz2,1.49532282789655,9
ASHENINKA,cax,del-chars,bz2,1.4516301803910272,0
ASHENINKA,cax,del-chars,bz2,1.4524133150901954,1
ASHENINKA,cax,del-chars,bz2,1.4517156950995571,2
ASHENINKA,cax,del-chars,bz2,1.4538445612645374,3
ASHENINKA,cax,del-chars,bz2,1.4513646347171714,4
ASHENINKA,cax,del-chars,bz2,1.4523323011557987,5
ASHENINKA,cax,del-chars,bz2,1.4527103661829834,6
ASHENINKA,cax,del-chars,bz2,1.4513421308465055,7
ASHENINKA,cax,del-chars,bz2,1.4529174017931084,8
ASHENINKA,cax,del-chars,bz2,1.4530974327584345,9
ENGLISH,eng,del-chars,bz2,1.3390526470156914,0
ENGLISH,eng,del-chars,bz2,1.3390770885271546,1
ENGLISH,eng,del-chars,bz2,1.3376692574668818,2
ENGLISH,eng,del-chars,bz2,1.3362027667790977,3
ENGLISH,eng,del-chars,bz2,1.3368382460771373,4
ENGLISH,eng,del-chars,bz2,1.3398103338710465,5
ENGLISH,eng,del-chars,bz2,1.3342816639781003,6
ENGLISH,eng,del-chars,bz2,1.3396245783839273,7
ENGLISH,eng,del-chars,bz2,1.3388375617148165,8
ENGLISH,eng,del-chars,bz2,1.336603607567092,9
FRENCH,fre,del-chars,bz2,1.3403804718145154,0
FRENCH,fre,del-chars,bz2,1.338027844791072,1
FRENCH,fre,del-chars,bz2,1.3406060661866264,2
FRENCH,fre,del-chars,bz2,1.339197252352627,3
FRENCH,fre,del-chars,bz2,1.340283788512182,4
FRENCH,fre,del-chars,bz2,1.3390269055818493,5
FRENCH,fre,del-chars,bz2,1.3395747776284046,6
FRENCH,fre,del-chars,bz2,1.3390453214489604,7
FRENCH,fre,del-chars,bz2,1.3396208172961823,8
FRENCH,fre,del-chars,bz2,1.3400351743061822,9
GERMANY,ger,del-chars,bz2,1.3261050610041913,0
GERMANY,ger,del-chars,bz2,1.3264509258711472,1
GERMANY,ger,del-chars,bz2,1.325067466403324,2
GERMANY,ger,del-chars,bz2,1.3251493817665503,3
GERMANY,ger,del-chars,bz2,1.3262006289279555,4
GERMANY,ger,del-chars,bz2,1.324421245204538,5
GERMANY,ger,del-chars,bz2,1.3259230268636883,6
GERMANY,ger,del-chars,bz2,1.3256636282134715,7
GERMANY,ger,del-chars,bz2,1.3263690105079207,8
GERMANY,ger,del-chars,bz2,1.3264554767246597,9
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.5001795858901137,0
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.5002908785544096,1
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4975844433090344,2
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4992032456987914,3
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.498292669354553,4
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4974984444320787,5
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4988541914335,6
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.496699160752136,7
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.5009940458424602,8
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,bz2,1.4992437157585354,9
GUARANI_MBYA,[gun],del-chars,bz2,1.420385481800702,0
GUARANI_MBYA,[gun],del-chars,bz2,1.4191380012474806,1
GUARANI_MBYA,[gun],del-chars,bz2,1.4201999061812145,2
GUARANI_MBYA,[gun],del-chars,bz2,1.4163698315901254,3
GUARANI_MBYA,[gun],del-chars,bz2,1.4170863596764798,4
GUARANI_MBYA,[gun],del-chars,bz2,1.4178544365460253,5
GUARANI_MBYA,[gun],del-chars,bz2,1.417472975550412,6
GUARANI_MBYA,[gun],del-chars,bz2,1.4161636364573613,7
GUARANI_MBYA,[gun],del-chars,bz2,1.4199782464134934,8
GUARANI_MBYA,[gun],del-chars,bz2,1.417194612121181,9
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3860818937751094,0
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3871096227890303,1
GUARANI_PARAGUAY,gua,del-chars,bz2,1.38715879642606,2
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3851525120352477,3
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3865195391446739,4
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3853098676737428,5
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3857573477707132,6
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3852213551270893,7
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3858507776810696,8
GUARANI_PARAGUAY,gua,del-chars,bz2,1.3858311082262578,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4962454387358135,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4975673257672473,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4960041817871108,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4978387398345379,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4977331899194806,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4962906744136955,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4980749705968093,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4968133978025513,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4978035565295187,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.4972154927170558,9
JAMAMADI,jmm,del-chars,bz2,1.5542956214598005,0
JAMAMADI,jmm,del-chars,bz2,1.5553240292046262,1
JAMAMADI,jmm,del-chars,bz2,1.553832568757942,2
JAMAMADI,jmm,del-chars,bz2,1.5557440072365445,3
JAMAMADI,jmm,del-chars,bz2,1.5541717817837222,4
JAMAMADI,jmm,del-chars,bz2,1.554774827162887,5
JAMAMADI,jmm,del-chars,bz2,1.5551194245224096,6
JAMAMADI,jmm,del-chars,bz2,1.5551032715211819,7
JAMAMADI,jmm,del-chars,bz2,1.5551678835260925,8
JAMAMADI,jmm,del-chars,bz2,1.5547425211604315,9
KAIGANG,kng,del-chars,bz2,1.3894935011347225,0
KAIGANG,kng,del-chars,bz2,1.3915996148820575,1
KAIGANG,kng,del-chars,bz2,1.3937573069252458,2
KAIGANG,kng,del-chars,bz2,1.3933403823671,3
KAIGANG,kng,del-chars,bz2,1.3923432019806066,4
KAIGANG,kng,del-chars,bz2,1.3976772574100818,5
KAIGANG,kng,del-chars,bz2,1.3928031084519634,6
KAIGANG,kng,del-chars,bz2,1.3946169451894643,7
KAIGANG,kng,del-chars,bz2,1.392837493982532,8
KAIGANG,kng,del-chars,bz2,1.3913718107420399,9
MACUSHI,mac,del-chars,bz2,1.5160438615032614,0
MACUSHI,mac,del-chars,bz2,1.5160141952852964,1
MACUSHI,mac,del-chars,bz2,1.5150537514786755,2
MACUSHI,mac,del-chars,bz2,1.5164109809505797,3
MACUSHI,mac,del-chars,bz2,1.5164146892278254,4
MACUSHI,mac,del-chars,bz2,1.5142416387618804,5
MACUSHI,mac,del-chars,bz2,1.5127842858043439,6
MACUSHI,mac,del-chars,bz2,1.5151649997960448,7
MACUSHI,mac,del-chars,bz2,1.514071058008581,8
MACUSHI,mac,del-chars,bz2,1.5144455940103907,9
MATSÉS,myr,del-chars,bz2,1.5909382783710495,0
MATSÉS,myr,del-chars,bz2,1.5903902233528697,1
MATSÉS,myr,del-chars,bz2,1.5912818352481175,2
MATSÉS,myr,del-chars,bz2,1.5896622099705113,3
MATSÉS,myr,del-chars,bz2,1.5917480910098527,4
MATSÉS,myr,del-chars,bz2,1.592304325953677,5
MATSÉS,myr,del-chars,bz2,1.5915395029059185,6
MATSÉS,myr,del-chars,bz2,1.5910568872928945,7
MATSÉS,myr,del-chars,bz2,1.590410673166981,8
MATSÉS,myr,del-chars,bz2,1.5910078077390277,9
MAXAKALI,max,del-chars,bz2,1.4514653337570906,0
MAXAKALI,max,del-chars,bz2,1.4538345227432512,1
MAXAKALI,max,del-chars,bz2,1.4526306665510964,2
MAXAKALI,max,del-chars,bz2,1.4521443086494659,3
MAXAKALI,max,del-chars,bz2,1.4541330790789055,4
MAXAKALI,max,del-chars,bz2,1.4500399680255796,5
MAXAKALI,max,del-chars,bz2,1.4515086725800084,6
MAXAKALI,max,del-chars,bz2,1.4544220045650227,7
MAXAKALI,max,del-chars,bz2,1.4527077133473945,8
MAXAKALI,max,del-chars,bz2,1.4516675815973727,9
NADEB,nad,del-chars,bz2,1.4713298626761,0
NADEB,nad,del-chars,bz2,1.4698991469460836,1
NADEB,nad,del-chars,bz2,1.4686172918122538,2
NADEB,nad,del-chars,bz2,1.4719335750939682,3
NADEB,nad,del-chars,bz2,1.4699570371779338,4
NADEB,nad,del-chars,bz2,1.469572480637785,5
NADEB,nad,del-chars,bz2,1.4692292742632433,6
NADEB,nad,del-chars,bz2,1.470258893386868,7
NADEB,nad,del-chars,bz2,1.4695807506709064,8
NADEB,nad,del-chars,bz2,1.4694360250912806,9
NHEENGATU,[yrl],del-chars,bz2,1.4977443784769295,0
NHEENGATU,[yrl],del-chars,bz2,1.5005142349586276,1
NHEENGATU,[yrl],del-chars,bz2,1.498480669440419,2
NHEENGATU,[yrl],del-chars,bz2,1.501723855827217,3
NHEENGATU,[yrl],del-chars,bz2,1.4973703894161097,4
NHEENGATU,[yrl],del-chars,bz2,1.4996669159927072,5
NHEENGATU,[yrl],del-chars,bz2,1.4997311953625356,6
NHEENGATU,[yrl],del-chars,bz2,1.498860502080314,7
NHEENGATU,[yrl],del-chars,bz2,1.5001460894768828,8
NHEENGATU,[yrl],del-chars,bz2,1.4991643681922304,9
PALIKÚR,plk,del-chars,bz2,1.5211429621462698,0
PALIKÚR,plk,del-chars,bz2,1.5202462330025726,1
PALIKÚR,plk,del-chars,bz2,1.5208158765159867,2
PALIKÚR,plk,del-chars,bz2,1.5221352443954428,3
PALIKÚR,plk,del-chars,bz2,1.5207276736493935,4
PALIKÚR,plk,del-chars,bz2,1.5224770305034914,5
PALIKÚR,plk,del-chars,bz2,1.521778757809629,6
PALIKÚR,plk,del-chars,bz2,1.5222050716648292,7
PALIKÚR,plk,del-chars,bz2,1.5218890113928703,8
PALIKÚR,plk,del-chars,bz2,1.5217162807791254,9
PARECÍS,pex,del-chars,bz2,1.4944272034048591,0
PARECÍS,pex,del-chars,bz2,1.4951365490335167,1
PARECÍS,pex,del-chars,bz2,1.495637524383756,2
PARECÍS,pex,del-chars,bz2,1.4947774428090086,3
PARECÍS,pex,del-chars,bz2,1.4971803511260862,4
PARECÍS,pex,del-chars,bz2,1.4956818584855471,5
PARECÍS,pex,del-chars,bz2,1.4957793935094874,6
PARECÍS,pex,del-chars,bz2,1.4946444405036354,7
PARECÍS,pex,del-chars,bz2,1.4952119170065614,8
PARECÍS,pex,del-chars,bz2,1.4959877637879058,9
PORTUGUESE,por,del-chars,bz2,1.296923853727691,0
PORTUGUESE,por,del-chars,bz2,1.2976375429670053,1
PORTUGUESE,por,del-chars,bz2,1.298589128619424,2
PORTUGUESE,por,del-chars,bz2,1.2980308003029537,3
PORTUGUESE,por,del-chars,bz2,1.296438350843804,4
PORTUGUESE,por,del-chars,bz2,1.2976909482842327,5
PORTUGUESE,por,del-chars,bz2,1.2961082088827607,6
PORTUGUESE,por,del-chars,bz2,1.297195735342668,7
PORTUGUESE,por,del-chars,bz2,1.297792903889849,8
PORTUGUESE,por,del-chars,bz2,1.2977152234284273,9
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.447281735918137,0
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.44447824347359,1
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.446188291650909,2
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.445689527599191,3
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.444971526601663,4
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.446914514033905,5
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.4463828644403154,6
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.4461499251853922,7
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.4463390170511534,8
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.4465500326114957,9
SPANISH,spa,del-chars,bz2,1.3111586304013352,0
SPANISH,spa,del-chars,bz2,1.3103589155170765,1
SPANISH,spa,del-chars,bz2,1.312071348475761,2
SPANISH,spa,del-chars,bz2,1.309741744247703,3
SPANISH,spa,del-chars,bz2,1.3106544623221286,4
SPANISH,spa,del-chars,bz2,1.312362549004268,5
SPANISH,spa,del-chars,bz2,1.310380646899801,6
SPANISH,spa,del-chars,bz2,1.3106805399813979,7
SPANISH,spa,del-chars,bz2,1.3101807181787364,8
SPANISH,spa,del-chars,bz2,1.3119713841152285,9
TERÊNA,trn,del-chars,bz2,1.4708089679289225,0
TERÊNA,trn,del-chars,bz2,1.4693963220102646,1
TERÊNA,trn,del-chars,bz2,1.469023996729378,2
TERÊNA,trn,del-chars,bz2,1.4713163523803265,3
TERÊNA,trn,del-chars,bz2,1.4706520072712936,4
TERÊNA,trn,del-chars,bz2,1.4683267993896785,5
TERÊNA,trn,del-chars,bz2,1.4718602393102491,6
TERÊNA,trn,del-chars,bz2,1.4699110069573724,7
TERÊNA,trn,del-chars,bz2,1.4707688152025522,8
TERÊNA,trn,del-chars,bz2,1.4705424998357388,9
TUYÚCA,tuy,del-chars,bz2,1.456328309424369,0
TUYÚCA,tuy,del-chars,bz2,1.4584664971854004,1
TUYÚCA,tuy,del-chars,bz2,1.4558834211004177,2
TUYÚCA,tuy,del-chars,bz2,1.4575676411839478,3
TUYÚCA,tuy,del-chars,bz2,1.4560604684946432,4
TUYÚCA,tuy,del-chars,bz2,1.4575086253858724,5
TUYÚCA,tuy,del-chars,bz2,1.4607771926638824,6
TUYÚCA,tuy,del-chars,bz2,1.4563918648992191,7
TUYÚCA,tuy,del-chars,bz2,1.4594516070455783,8
TUYÚCA,tuy,del-chars,bz2,1.4588523697112765,9
WAPISHANA,wps,del-chars,bz2,1.4780542746192586,0
WAPISHANA,wps,del-chars,bz2,1.478945452339057,1
WAPISHANA,wps,del-chars,bz2,1.4789037376372793,2
WAPISHANA,wps,del-chars,bz2,1.4782363024088345,3
WAPISHANA,wps,del-chars,bz2,1.4769924458467325,4
WAPISHANA,wps,del-chars,bz2,1.4792450397427341,5
WAPISHANA,wps,del-chars,bz2,1.4824456950427765,6
WAPISHANA,wps,del-chars,bz2,1.477068290759056,7
WAPISHANA,wps,del-chars,bz2,1.4782818093562284,8
WAPISHANA,wps,del-chars,bz2,1.4770986287239851,9
YANOMAMI,[guu],del-chars,bz2,1.5054806756908254,0
YANOMAMI,[guu],del-chars,bz2,1.5046452840150877,1
YANOMAMI,[guu],del-chars,bz2,1.5054372787206574,2
YANOMAMI,[guu],del-chars,bz2,1.5053757996795858,3
YANOMAMI,[guu],del-chars,bz2,1.5053613340228629,4
YANOMAMI,[guu],del-chars,bz2,1.5040630413319978,5
YANOMAMI,[guu],del-chars,bz2,1.5052275266981776,6
YANOMAMI,[guu],del-chars,bz2,1.5065547507024886,7
YANOMAMI,[guu],del-chars,bz2,1.504652516843449,8
YANOMAMI,[guu],del-chars,bz2,1.5035856746601475,9
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,0
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,1
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,2
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,3
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,4
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,5
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,6
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,7
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,8
ANCIENT_GREEK,[grc],del-chars,none,0.8985600973633396,9
APALAÍ,apl,del-chars,none,0.8965715477044337,0
APALAÍ,apl,del-chars,none,0.8965715477044337,1
APALAÍ,apl,del-chars,none,0.8965715477044337,2
APALAÍ,apl,del-chars,none,0.8965715477044337,3
APALAÍ,apl,del-chars,none,0.8965715477044337,4
APALAÍ,apl,del-chars,none,0.8965715477044337,5
APALAÍ,apl,del-chars,none,0.8965715477044337,6
APALAÍ,apl,del-chars,none,0.8965715477044337,7
APALAÍ,apl,del-chars,none,0.8965715477044337,8
APALAÍ,apl,del-chars,none,0.8965715477044337,9
APURINÃ,apu,del-chars,none,0.8928956506603596,0
APURINÃ,apu,del-chars,none,0.8928956506603596,1
APURINÃ,apu,del-chars,none,0.8928956506603596,2
APURINÃ,apu,del-chars,none,0.8928956506603596,3
APURINÃ,apu,del-chars,none,0.8928956506603596,4
APURINÃ,apu,del-chars,none,0.8928956506603596,5
APURINÃ,apu,del-chars,none,0.8928956506603596,6
APURINÃ,apu,del-chars,none,0.8928956506603596,7
APURINÃ,apu,del-chars,none,0.8928956506603596,8
APURINÃ,apu,del-chars,none,0.8928956506603596,9
ASHENINKA,cax,del-chars,none,0.8897969361595243,0
ASHENINKA,cax,del-chars,none,0.8897969361595243,1
ASHENINKA,cax,del-chars,none,0.8897969361595243,2
ASHENINKA,cax,del-chars,none,0.8897969361595243,3
ASHENINKA,cax,del-chars,none,0.8897969361595243,4
ASHENINKA,cax,del-chars,none,0.8897969361595243,5
ASHENINKA,cax,del-chars,none,0.8897969361595243,6
ASHENINKA,cax,del-chars,none,0.8897969361595243,7
ASHENINKA,cax,del-chars,none,0.8897969361595243,8
ASHENINKA,cax,del-chars,none,0.8897969361595243,9
ENGLISH,eng,del-chars,none,0.901889892411801,0
ENGLISH,eng,del-chars,none,0.901889892411801,1
ENGLISH,eng,del-chars,none,0.901889892411801,2
ENGLISH,eng,del-chars,none,0.901889892411801,3
ENGLISH,eng,del-chars,none,0.901889892411801,4
ENGLISH,eng,del-chars,none,0.901889892411801,5
ENGLISH,eng,del-chars,none,0.901889892411801,6
ENGLISH,eng,del-chars,none,0.901889892411801,7
ENGLISH,eng,del-chars,none,0.901889892411801,8
ENGLISH,eng,del-chars,none,0.901889892411801,9
FRENCH,fre,del-chars,none,0.9011105565260794,0
FRENCH,fre,del-chars,none,0.9011105565260794,1
FRENCH,fre,del-chars,none,0.9011105565260794,2
FRENCH,fre,del-chars,none,0.9011105565260794,3
FRENCH,fre,del-chars,none,0.9011105565260794,4
FRENCH,fre,del-chars,none,0.9011105565260794,5
FRENCH,fre,del-chars,none,0.9011105565260794,6
FRENCH,fre,del-chars,none,0.9011105565260794,7
FRENCH,fre,del-chars,none,0.9011105565260794,8
FRENCH,fre,del-chars,none,0.9011105565260794,9
GERMANY,ger,del-chars,none,0.8994099013465271,0
GERMANY,ger,del-chars,none,0.8994099013465271,1
GERMANY,ger,del-chars,none,0.8994099013465271,2
GERMANY,ger,del-chars,none,0.8994099013465271,3
GERMANY,ger,del-chars,none,0.8994099013465271,4
GERMANY,ger,del-chars,none,0.8994099013465271,5
GERMANY,ger,del-chars,none,0.8994099013465271,6
GERMANY,ger,del-chars,none,0.8994099013465271,7
GERMANY,ger,del-chars,none,0.8994099013465271,8
GERMANY,ger,del-chars,none,0.8994099013465271,9
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,0
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,1
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,2
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,3
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,4
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,5
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,6
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,7
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,8
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.899011979963217,9
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,0
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,1
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,2
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,3
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,4
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,5
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,6
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,7
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,8
GUARANI_MBYA,[gun],del-chars,none,0.899619556453324,9
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,0
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,1
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,2
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,3
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,4
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,5
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,6
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,7
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,8
GUARANI_PARAGUAY,gua,del-chars,none,0.8968277800190714,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8990193695546498,9
JAMAMADI,jmm,del-chars,none,0.8966130790416701,0
JAMAMADI,jmm,del-chars,none,0.8966130790416701,1
JAMAMADI,jmm,del-chars,none,0.8966130790416701,2
JAMAMADI,jmm,del-chars,none,0.8966130790416701,3
JAMAMADI,jmm,del-chars,none,0.8966130790416701,4
JAMAMADI,jmm,del-chars,none,0.8966130790416701,5
JAMAMADI,jmm,del-chars,none,0.8966130790416701,6
JAMAMADI,jmm,del-chars,none,0.8966130790416701,7
JAMAMADI,jmm,del-chars,none,0.8966130790416701,8
JAMAMADI,jmm,del-chars,none,0.8966130790416701,9
KAIGANG,kng,del-chars,none,0.9098805398304408,0
KAIGANG,kng,del-chars,none,0.9098805398304408,1
KAIGANG,kng,del-chars,none,0.9098805398304408,2
KAIGANG,kng,del-chars,none,0.9098805398304408,3
KAIGANG,kng,del-chars,none,0.9098805398304408,4
KAIGANG,kng,del-chars,none,0.9098805398304408,5
KAIGANG,kng,del-chars,none,0.9098805398304408,6
KAIGANG,kng,del-chars,none,0.9098805398304408,7
KAIGANG,kng,del-chars,none,0.9098805398304408,8
KAIGANG,kng,del-chars,none,0.9098805398304408,9
MACUSHI,mac,del-chars,none,0.895347038706155,0
MACUSHI,mac,del-chars,none,0.895347038706155,1
MACUSHI,mac,del-chars,none,0.895347038706155,2
MACUSHI,mac,del-chars,none,0.895347038706155,3
MACUSHI,mac,del-chars,none,0.895347038706155,4
MACUSHI,mac,del-chars,none,0.895347038706155,5
MACUSHI,mac,del-chars,none,0.895347038706155,6
MACUSHI,mac,del-chars,none,0.895347038706155,7
MACUSHI,mac,del-chars,none,0.895347038706155,8
MACUSHI,mac,del-chars,none,0.895347038706155,9
MATSÉS,myr,del-chars,none,0.8936265821036598,0
MATSÉS,myr,del-chars,none,0.8936265821036598,1
MATSÉS,myr,del-chars,none,0.8936265821036598,2
MATSÉS,myr,del-chars,none,0.8936265821036598,3
MATSÉS,myr,del-chars,none,0.8936265821036598,4
MATSÉS,myr,del-chars,none,0.8936265821036598,5
MATSÉS,myr,del-chars,none,0.8936265821036598,6
MATSÉS,myr,del-chars,none,0.8936265821036598,7
MATSÉS,myr,del-chars,none,0.8936265821036598,8
MATSÉS,myr,del-chars,none,0.8936265821036598,9
